valence,year,acousticness,artists,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo
0.152,1968,0.425,['The Beatles'],0.792,52973,0.763,0,6j67aNAPeQ31uw4qw4rpLa,0.627,2,0.789,-11.185,1,Wild Honey Pie - Remastered 2009,49,22/11/1968,0.0506,89.9
0.929,1968,0.0663,['Johnny Cash'],0.647,181813,0.663,0,1qrtIWJwS62EVVv976tYXh,0.0228,0,0.737,-13.974,1,"Orange Blossom Special - Live at Folsom State Prison, Folsom, CA (1st Show) - January 1968",48,1/5/1968,0.0982,129.802
0.907,1968,0.222,['Jimi Hendrix'],0.599,223680,0.622,0,1DfWmv1eJU1a9tuGpqKGFP,0,6,0.536,-7.019,1,Gypsy Eyes,47,25/10/1968,0.128,117.574
0.692,1968,0.442,['Nina Simone'],0.557,127800,0.632,0,5VgcM58bybW45T2WgTdbeY,2.24E-05,7,0.833,-11.072,1,"Ain't Got No - I Got Life (From the musical production ""Hair"") - Remastered",58,1968,0.111,115.097
0.422,1969,0.0484,['Led Zeppelin'],0.412,333893,0.902,0,0hCB0YR03f6AmQaHbwWDe8,0.131,9,0.405,-11.6,1,Whole Lotta Love - 1990 Remaster,77,22/10/1969,0.405,89.74
0.107,1969,0.0229,['The Stooges'],0.527,188560,0.871,0,672N8DGGTOLCOgWe0koX5g,0.155,4,0.419,-8.708,1,I Wanna Be Your Dog,60,5/8/1969,0.0354,120.722
0.518,1969,0.114,['Led Zeppelin'],0.322,508000,0.68,0,5VBzIn9cBH4BNa1c6Zilba,0.0245,9,0.434,-11.349,1,How Many More Times - 1993 Remaster,53,12/1/1969,0.061,142.748
0.85,1969,0.0166,"['Neil Young', 'Crazy Horse']",0.517,149147,0.637,0,1vVsBCkVMYdLhgiC4F54G4,0.000563,7,0.415,-8.861,1,Everybody Knows This Is Nowhere - 2009 Remaster,51,14/5/1969,0.0292,158.174
0.381,1969,0.144,['Led Zeppelin'],0.375,150201,0.956,0,2E64SWjM9rQmAshItmdbcw,7.60E-06,2,0.417,-7.078,1,Communication Breakdown - Remaster,50,12/1/1969,0.175,175.04
0.492,1969,0.137,['Chicago'],0.52,474133,0.932,0,5cn5xzaVKSheUb4DvTwMBT,0.0188,11,0.654,-6.437,0,Beginnings - 2002 Remaster,46,28/4/1969,0.0875,111.215
0.614,1970,0.263,['The Jackson 5'],0.583,181267,0.712,0,15sxLiiChE5dCW3Y756oas,1.02E-06,3,0.817,-8.222,1,I Saw Mommy Kissing Santa Claus,73,15/10/1970,0.0538,128.897
0.893,1970,0.334,['Grateful Dead'],0.642,201867,0.628,0,5ZLzl6T8JwqMTMdoE0nCbU,8.29E-06,7,0.614,-12.849,1,Friend of the Devil,64,1/6/1970,0.0358,103.317
0.37,1970,0.146,['The Guess Who'],0.55,307493,0.726,0,3LQPTJEqOfljGBxmpgUnoC,0.00608,2,0.428,-8.51,1,American Woman,64,1/1/1970,0.0516,92.697
0.808,1970,0.16,['The Doors'],0.641,170133,0.725,0,5piJiL6aRhvrKBa9YuEfS9,0.00321,7,0.648,-7.376,1,Peace Frog,63,9/2/1970,0.039,112.529
0.742,1970,0.00401,['The Velvet Underground'],0.494,283000,0.735,0,1o6DclZHw0HomxXEQR1ijX,3.14E-06,5,0.544,-8.347,1,Rock and Roll - Full Length Version; 2015 Remaster,61,1970,0.0345,132.526
0.364,1970,0.0715,['The Beatles'],0.44,217560,0.609,0,3gwRWIbr5ycEVLIAXrWaw7,0,2,0.582,-8.824,1,I've Got A Feeling - Remastered 2009,52,8/5/1970,0.0358,165.156
0.644,1970,0.642,['Derek & The Dominos'],0.303,412960,0.648,0,2ROJOb98GorxStuOuZWcGd,0.053,0,0.407,-6.795,1,Have You Ever Loved A Woman?,54,1/11/1970,0.0512,170.379
0.322,1970,0.0169,['The Moody Blues'],0.222,344227,0.659,0,4Q27I5G3W14hnYVi45oi2h,2.09E-05,0,0.471,-9.942,1,Question,50,7/8/1970,0.0487,75.634
0.722,1970,0.129,['Chicago'],0.619,178933,0.773,0,14vDlv40PzpXKBo6qmht6M,0.0487,8,0.519,-7.345,1,Make Me Smile (Single Version) - 2002 Remaster,47,26/1/1970,0.063,124.78
0.725,1971,0.576,['Allman Brothers Band'],0.541,296147,0.733,0,3q7em8kVHiHpZbKQuVYwFQ,0.0321,9,0.705,-9.04,1,"One Way Out - Live At The Final Fillmore East Concert, 1971",51,1/7/1971,0.0491,106.734
0.786,1971,0.309,['Allman Brothers Band'],0.488,259444,0.721,0,1BnfAYVesByA18sA9EAGiI,0.0482,2,0.437,-9.141,1,"Statesboro Blues - Live At Fillmore East, March 13, 1971",49,1/7/1971,0.0617,125.94
0.664,1971,0.013,['Funkadelic'],0.526,231907,0.819,0,1KY5uAJN6rAnasQEIxNlaJ,0.0138,1,0.664,-8.364,1,Hit It and Quit It,52,12/7/1971,0.139,146.231
0.787,1971,0.379,['Led Zeppelin'],0.47,278907,0.806,0,5NnZ4JJxWiqqhYNu3rwmFj,0.0624,2,0.86,-7.165,1,Misty Mountain Hop - Remaster,51,8/11/1971,0.0369,132.359
0.912,1971,0.278,['Gil Scott-Heron'],0.686,199797,0.632,0,7Fztxy3uXxR169c6vLzhS9,0.00607,10,0.407,-12.031,1,Home Is Where the Hatred Is,52,1/1/1971,0.0328,98.242
0.347,1972,0.05,['Alice Cooper'],0.294,210107,0.745,0,5Z8EDau8uNcP1E8JvmfkZe,0.125,5,0.676,-9.138,1,School's Out,67,1972,0.0461,134.364
0.398,1972,0.208,['Mott The Hoople'],0.429,211067,0.668,0,0WNGPpmWqzPnk0psUhJ3SX,0,4,0.538,-7.539,0,All the Young Dudes,63,1972,0.044,77.737
0.935,1972,0.317,"[""The O'Jays""]",0.751,186093,0.714,0,0KpMY3D2G8253VTZbDBUmA,0,10,0.639,-11.614,1,Back Stabbers,55,1972,0.0374,124.379
0.714,1972,0.803,['Richie Havens'],0.698,254000,0.643,0,0hhzJEusz6r7f0eL1Uc8kw,0.0799,2,0.704,-16.985,1,Here Comes The Sun,57,1972,0.0649,128.22
0.632,1972,0.636,['The Rolling Stones'],0.471,264267,0.843,0,34OzAaQeAWlFnZBSyUAtRh,0.0402,7,0.773,-5.702,1,Loving Cup,52,12/5/1972,0.041,156.695
0.957,1972,0.632,"['Willie ColÃ³n', 'HÃ©ctor Lavoe']",0.573,369120,0.712,0,0pX477ap2l86BbHfKTncpM,5.87E-05,0,0.432,-6.375,0,Aguanile,55,1/1/1972,0.0671,125.834
0.965,1972,0.361,['The Rolling Stones'],0.555,184627,0.897,0,5fXRPS1tp70DbqsBZVyG4e,0.94,4,0.536,-3.469,1,Happy,52,12/5/1972,0.0293,131.712
0.885,1972,0.3,['Looking Glass'],0.717,175267,0.885,0,5wpPgtg4YBAHakbbg7QyY7,5.52E-05,9,0.407,-5.87,1,Brandy (You're a Fine Girl) - Single Version,48,1972,0.0676,128.058
0.779,1973,0.259,['Elton John'],0.665,322549,0.673,0,5Wj1rJnCLpMHdLaxsFtJLs,7.62E-06,0,0.497,-7.95,1,Bennie And The Jets - Remastered 2014,73,5/10/1973,0.0493,132.642
0.779,1973,0.259,['Elton John'],0.665,322549,0.673,0,0dBatXn1vVUl0jLgXRClwD,7.62E-06,0,0.497,-7.95,1,Bennie And The Jets - Remastered 2014,61,5/10/1973,0.0493,132.642
0.505,1973,0.197,['Pink Floyd'],0.277,206429,0.672,0,6FBPOJLxUZEair6x4kLDhf,0.935,0,0.423,-12.582,1,Any Colour You Like,62,1/3/1973,0.0901,150.588
0.834,1973,0.64,['Three Dog Night'],0.551,204107,0.62,0,0P6fEgTn3cxLLyYTJYoYGj,0.00147,9,0.559,-11.464,1,Shambala - Single Version,58,1973,0.0348,127.495
0.92,1973,0.7,['Little Feat'],0.566,239107,0.669,0,0eTHlx53lUn95HVsJtR6Qx,0.0654,9,0.588,-10.081,1,Dixie Chicken,58,1/1/1973,0.0694,149.702
0.785,1973,0.159,['James Brown'],0.868,459893,0.644,0,5OcyX5eg7VrJuI833qOCUc,0.00018,6,0.901,-10.987,1,The Payback,58,1/1/1973,0.194,97.933
0.609,1973,0.0158,['REO Speedwagon'],0.557,252267,0.798,0,0SkmxNE5ydxiEN0hzJbMac,2.67E-05,9,0.547,-5.843,0,Ridin' the Storm Out,49,9/11/1973,0.0277,134.801
0.685,1973,0.0321,['New York Dolls'],0.429,221507,0.914,0,4AwKXevZmsTNa3KZVj3rzl,9.26E-05,7,0.436,-9.594,1,Personality Crisis,52,1/1/1973,0.0505,155.588
0.811,1974,0.00591,['Eagles'],0.465,255346,0.812,0,0CKxrnF9KplS21LTjkkqsW,0.000494,7,0.408,-6.398,1,Already Gone - 2013 Remaster,57,1974,0.0467,146.2
0.638,1974,0.283,['Lynyrd Skynyrd'],0.53,233600,0.614,0,2OOcagX0sr4SQuBbHJkE5I,0.0281,7,0.53,-11.556,1,The Needle And The Spoon,53,15/4/1974,0.0408,115.329
0.561,1974,0.000168,['UFO'],0.298,252453,0.799,0,5Okf7KBikV8we3uqCMFjiL,9.42E-05,2,0.496,-6.962,0,Doctor Doctor - 2007 Remaster,61,1/1/1974,0.0464,143.072
0.845,1974,0.133,['The Jackson 5'],0.776,161813,0.794,0,0xqb2Euq1PAxKHBA36NUnx,2.35E-05,6,0.689,-7.722,1,Dancing Machine,56,5/9/1974,0.0723,109.277
0.472,1974,0.00194,['Aerosmith'],0.359,333227,0.854,0,664NjRsLgSJtqX8VM0Ghh1,0.00767,11,0.841,-9.799,0,Train Kept a Rollin',52,15/3/1974,0.0418,99.414
0.841,1974,0.296,['Stevie Wonder'],0.749,202707,0.641,0,1inwt0v9a4ib9yS6Y4KsdM,0.000104,10,0.501,-10.06,0,You Haven't Done Nothin',51,22/7/1974,0.0356,101.467
0.367,1974,0.375,['Grand Funk Railroad'],0.456,165800,0.933,0,0PxYWaGiwWtcuL1VIMiEW4,0,0,0.563,-5.212,1,The Loco-Motion - Remastered 2002,48,1/3/1974,0.153,125.051
0.351,1974,0.361,['Queen'],0.352,310013,0.842,0,4ObxJP7kYUkBqpiklCzrBo,0.0142,11,0.79,-9.168,0,Brighton Rock - Remastered 2011,45,8/11/1974,0.389,138.109
0.755,1974,0.531,['John Lennon'],0.574,207307,0.853,0,49nBXQzYNyjoBmUda3ezMf,0.581,2,0.543,-9.157,1,Whatever Gets You Thru The Night - Remastered 2010,50,26/9/1974,0.0763,126.313
0.429,1974,0.13,['David Bowie'],0.54,364240,0.723,0,7Lk0PQDl3jtOr0UoZmQPhs,6.52E-06,1,0.601,-14.887,0,Diamond Dogs - 2016 Remaster,51,24/5/1974,0.0414,122.027
0.72,1975,0.407,['Pink Floyd'],0.454,307733,0.65,0,3CmHvyZQQAGkKkTjTBFWN6,0.0498,4,0.589,-10.191,0,Have a Cigar,64,12/9/1975,0.0437,120.154
0.663,1975,0.623,['Bruce Springsteen'],0.369,288720,0.758,0,56lhDZNQ5J47aog6mGKeGk,1.78E-05,5,0.531,-5.871,1,Thunder Road,66,25/8/1975,0.0364,140.71
0.587,1975,0.272,['Bob Marley & The Wailers'],0.655,427800,0.675,0,423hwXFgoN8RYmqLoLuVvY,0.0236,1,0.727,-9.352,1,"No Woman, No Cry - Live At The Lyceum, London/1975",68,1/1/1975,0.0599,77.589
0.962,1975,0.19,['War'],0.776,230067,0.714,0,413T0g8pNNXYX6t5RqHvx7,0,10,0.506,-9.044,1,Why Can't We Be Friends?,57,1/1/1975,0.0388,92.448
0.802,1975,0.55,['Willie Nelson'],0.714,153107,0.724,0,1OmKo4t4Bh95xQI6WGiUR3,0.101,4,0.826,-8.488,1,On the Road Again - Live,55,1975,0.042,111.173
0.702,1975,0.849,['The Stylistics'],0.507,175507,0.636,0,3ffEWK2THWhDzFmd7JHuYe,0,2,0.646,-7.538,0,You Are Everything,51,1975,0.0401,142.248
0.958,1975,0.112,['Led Zeppelin'],0.629,242080,0.864,0,4es5wreov9D4Y4fXLGZkuB,0.247,9,0.648,-7.561,1,Houses of the Holy - 1990 Remaster,52,24/2/1975,0.034,123.325
0.613,1975,0.235,['Bee Gees'],0.573,271373,0.641,0,4JjcCdm0RSPuvQWnZyrNkm,0.00414,5,0.859,-9.196,1,Nights On Broadway,54,1/6/1975,0.0443,88.862
0.965,1975,0.467,['Led Zeppelin'],0.605,231787,0.691,0,2Kka8ruBg8jCabrZyAVEHS,0.742,9,0.441,-10.57,1,Houses of the Holy - Rough Mix with Overdubs,50,24/2/1975,0.0337,123.288
0.841,1975,0.345,['Willie Nelson'],0.714,152267,0.715,0,51wQovDO0hf05pkZYvu1GI,0.00567,4,0.927,-9.965,1,On the Road Again - Live,50,1975,0.0387,111.036
0.95,1975,0.28,['Elvis Presley'],0.481,173787,0.915,0,0SSKHTfyUmL8JUQtfpKcfB,0.819,9,0.538,-10.446,1,Promised Land,52,8/1/1975,0.0419,192.525
0.793,1976,0.00321,['Kansas'],0.482,323000,0.786,0,4DMKwE2E2iYDKY01C335Uw,8.88E-05,7,0.446,-5.735,1,Carry on Wayward Son,75,1976,0.032,126.755
0.754,1976,0.358,['ABBA'],0.543,230400,0.87,0,0GjEhVFGZW8afUYGChu3Rr,0.000939,9,0.792,-6.514,1,Dancing Queen,78,1976,0.0428,100.804
0.463,1976,0.448,['Peter Frampton'],0.518,281067,0.786,0,1ksayCHVLH4eKFm43GFokU,2.50E-05,7,0.7,-5.739,1,"Baby, I Love Your Way - Live",62,1976,0.0357,72.269
0.415,1976,0.432,['AC/DC'],0.62,158773,0.634,0,2KmSnPWWCIsEomVsKnbE1a,0,9,0.604,-6.324,1,Big Balls,59,20/9/1976,0.198,107.066
0.717,1976,0.00355,['Joe Walsh'],0.325,460760,0.669,0,3lzOduAewOElinON9U0m7z,0.0902,11,0.699,-14.276,0,Rocky Mountain Way - Live At Santa Monica Civic Auditorium/1976,53,3/2/1976,0.0366,83.338
0.755,1976,0.272,['Steely Dan'],0.546,278800,0.697,0,3sqNXrDvCy4nid6XbaA2Cg,0.00558,0,0.649,-9.667,1,Kid Charlemagne,49,1/1/1976,0.0631,96.752
0.442,1976,0.0145,['Eagles'],0.427,409520,0.665,0,0cNwyA4Qiyr29I90ezhr0X,0.00242,2,0.699,-8.515,1,"Hotel California - Live at The Forum, Los Angeles, CA, 10/20-22/1976",61,8/12/1976,0.0405,142.702
0.325,1976,0.0389,['Peter Frampton'],0.319,826813,0.661,0,0qqRwBkq7oWv6QnIRLfQKe,0.0039,0,0.886,-8.548,1,Do You Feel Like We Do - Live,50,1976,0.0334,106.189
0.476,1976,0.00374,['Rainbow'],0.166,506160,0.948,0,1aDNYyeU62BuQsBAY18i48,0.0131,11,0.769,-8.503,0,Stargazer,59,1/1/1976,0.0631,177.495
0.813,1976,0.244,['JosÃ© Maria NapoleÃ³n'],0.473,184813,0.722,0,4YTsQ1axezXF9S6DmX45LS,0,2,0.478,-5.398,1,Vive,61,1/1/1976,0.04,77.11
0.85,1977,0.0989,['Glen Campbell'],0.697,180027,0.813,0,7kv7zBjMtVf0eIJle2VZxn,0.0232,11,0.583,-8.89,0,Southern Nights,69,1/1/1977,0.0315,95.301
0.696,1977,0.164,['Blue Ã–yster Cult'],0.373,221400,0.869,0,6N0AnkdDFZUetw8KAGHV7e,7.76E-06,4,0.605,-7.719,1,Godzilla,64,1977,0.0554,184.024
0.492,1977,0.214,['Meat Loaf'],0.326,508333,0.872,0,2g7gviEeJr6pyxO7G35EWQ,0,2,0.461,-7.602,1,Paradise By the Dashboard Light,67,21/10/1977,0.122,173.381
0.696,1977,0.0947,['Iggy Pop'],0.498,283360,0.889,0,15BQ7vEDv2LJuh8TxWIhtd,1.62E-06,0,0.733,-5.413,1,The Passenger,73,29/8/1977,0.0546,134.88
0.539,1977,0.115,['Rush'],0.373,171960,0.809,0,4u3oXuVeOGoByIMz9pnOKf,1.94E-06,2,0.653,-9.189,1,Closer To The Heart,58,1/9/1977,0.0744,145.045
0.687,1977,0.243,['Parliament'],0.702,346667,0.735,0,1v1PV2wERHiMPesMWX0qmO,0.117,7,0.474,-10.458,0,Flash Light,60,28/11/1977,0.0465,105.177
0.615,1977,0.44,['Muddy Waters'],0.598,321133,0.735,0,58PSYdY0GFg0LFb2PxYk4T,0.000215,2,0.681,-10.882,1,Mannish Boy,64,1977,0.0973,111.129
0.832,1977,0.198,['Steve Miller Band'],0.495,187600,0.697,0,1EuqRlDP9RuzeCRVcjr1PY,0.000914,7,0.75,-12.325,0,Jungle Love,54,1/1/1977,0.218,145.827
0.0616,1977,0.0648,['Pink Floyd'],0.28,619079,0.716,0,55e99bv2wlgTYtNEYHWtN1,0.512,9,0.512,-12.095,0,Sheep,53,23/1/1977,0.0986,135.409
0.68,1977,0.254,['Meat Loaf'],0.459,304440,0.681,0,7wawEkN4nhPqSBWleGvdxa,0,2,0.498,-8.773,1,You Took The Words Right Out of My Mouth (Hot Summer Night),57,21/10/1977,0.0794,125.02
0.615,1977,0.492,['Bob Marley & The Wailers'],0.622,464333,0.608,0,1G3uMuzP3snHWMo3BOae1M,0.00117,11,0.984,-8.785,0,"War / No More Trouble - Live At Rainbow Theatre, London/1977",58,3/1/1977,0.383,78.911
0.97,1977,0.0368,['Rod Stewart'],0.707,315293,0.906,0,0NIRG3SEn2Zf88o3qHJil5,0.000968,7,0.661,-5.771,1,Hot Legs,55,1977,0.0309,112.837
0.259,1977,0.314,['Fleetwood Mac'],0.349,475307,0.739,0,1nWyUagJmVzvBGTMDeY73L,0.699,9,0.972,-8.281,0,Rhiannon - Live 1977,50,4/2/1977,0.0716,134.364
0.394,1977,0.0289,['AC/DC'],0.596,214853,0.792,0,0L0x35hQnmCLtHeSGQlEZj,0.252,10,0.458,-5.556,1,Dog Eat Dog,56,21/3/1977,0.0768,137.391
0.313,1977,0.389,['The Babys'],0.523,243920,0.93,0,3pyoAvbBO4kDKkh999Miyj,0.000134,0,0.815,-6.994,1,Isn't It Time,52,3/9/1977,0.104,117.265
0.894,1977,0.0229,['Linda Ronstadt'],0.623,145173,0.764,0,6AZyiAl6mr3Jcp6AlmiQwF,0,4,0.841,-4.686,1,It's so Easy,51,1977,0.0418,119.717
0.343,1977,0.174,['Fleetwood Mac'],0.485,247213,0.643,0,5HY7oAMG0FSMewubwIf3iS,0.00294,0,0.966,-8.956,1,Dreams - Live 1977,49,4/2/1977,0.0422,127.759
0.601,1978,0.0472,['Queen'],0.563,209413,0.865,0,7hQJA50XrCWABAu5v6QZ4i,0.000191,5,0.77,-5.277,1,Don't Stop Me Now - Remastered 2011,73,10/11/1978,0.16,156.271
0.588,1978,0.0635,['Jackson Browne'],0.541,291893,0.711,0,6aqm56xP40foYBBtAWWrnY,0.0201,9,0.719,-13.492,1,Running on Empty,66,1978,0.0383,136.58
0.869,1978,0.00717,['Cheap Trick'],0.524,253733,0.955,0,2ccUQnjjNWT0rsNnsBpsCA,8.77E-06,0,0.659,-7.081,1,Surrender,69,1978-04,0.0411,133.849
0.881,1978,0.256,['Rick James'],0.537,297347,0.82,0,5hWLHFSmomXmeTXEE478My,1.93E-06,11,0.432,-7.011,0,Mary Jane,63,20/4/1978,0.127,94.429
0.792,1978,0.00113,['Jay Ferguson'],0.497,240693,0.718,0,3FkQN4NyCFlfn7fWzBkWCj,0.0606,0,0.544,-7.744,1,Thunder Island,51,1978,0.0275,127.79
0.776,1978,0.228,"['John Travolta', 'Olivia Newton-John']",0.732,179573,0.803,0,5CyZPkmTBmq61SunRDysna,0,0,0.659,-10.817,1,We Go Together - From â€œGreaseâ€,59,4/4/1978,0.202,111.13
0.263,1978,0.0131,['Van Halen'],0.416,179613,0.993,0,6XzfupaB5ikgUMnrFgJBvS,0.000633,6,0.589,-6.354,1,Atomic Punk - 2015 Remaster,52,10/2/1978,0.185,100.364
0.541,1978,0.764,['Johnny Cash'],0.573,171747,0.893,0,1B3ERkuzC1dTzotjfDe3t5,0.525,0,0.903,-6.522,1,The General Lee,53,1978,0.0566,112.125
0.741,1978,0.13,['Boney M.'],0.729,261267,0.851,0,78His8pbKjbDQF7aX5asgv,0.000912,7,0.443,-7.033,1,Rivers of Babylon,66,1978,0.0362,115.118
0.565,1978,0.00408,['Bob Marley & The Wailers'],0.574,447573,0.765,0,5AEOXmZkhtcdfEFtvVsz8z,0.029,6,0.965,-7.153,0,"Is This Love - Live At The Pavillon De Paris, 1977",56,1/1/1978,0.0593,137.241
0.701,1979,0.163,['Bee Gees'],0.632,197213,0.683,0,49OMJ1prsRA7ZYgrAjz70c,0.00013,7,0.847,-6.434,1,"More Than A Woman - From ""Saturday Night Fever"" Soundtrack",73,1/1/1979,0.0383,105.955
0.787,1979,0.204,['Jefferson Starship'],0.589,252200,0.82,0,2RNd6VgxG19db0zs0M1C4Z,0.0188,2,0.423,-9.602,1,Jane,63,1/11/1979,0.0369,117.307
0.915,1979,0.379,['Rainbow'],0.733,197160,0.726,0,6xq5DxZWGgdStAxGAil0yw,2.58E-06,7,0.471,-6.514,1,Since You Been Gone,66,1/1/1979,0.0371,120.814
0.54,1979,0.0311,['AC/DC'],0.487,274227,0.932,0,7zscdQe9CjzXnqT3P1Ey7K,0.149,2,0.43,-4.001,1,If You Want Blood (You've Got It),62,27/7/1979,0.117,141.243
0.973,1979,0.00387,['Donna Summer'],0.857,295107,0.7,0,1ibRqifchaAfeNdQGpbRVW,0.0164,2,0.411,-14.506,0,Bad Girls,60,25/4/1979,0.0358,120.529
0.482,1979,0.00118,['Elvis Costello & The Attractions'],0.375,212387,0.948,0,0dhzPXfQUdjNVsjVV7n4iD,0.00818,7,0.408,-7.029,1,"(What's So Funny 'Bout) Peace, Love And Understanding",51,1979,0.0709,141.629
0.831,1979,0.28,['Christopher Cross'],0.758,249733,0.669,0,2vUoP3ppYxD1F5ovbnmM46,7.49E-05,9,0.5,-9.501,1,Never Be the Same,59,1979,0.033,125.263
0.665,1979,0.00164,['AC/DC'],0.531,202867,0.864,0,6pivm7pNF4GyBkHNGseHCS,0.132,7,0.884,-4.534,1,Shot Down in Flames,56,27/7/1979,0.08,130.722
0.813,1980,0.416,['Dolly Parton'],0.554,162467,0.783,0,4w3tQBXhn5345eUXDGBWZG,1.54E-06,6,0.631,-5.852,1,9 to 5,76,1980,0.0457,105.39
0.871,1980,0.181,['Talking Heads'],0.644,259907,0.919,0,38Ngied9rBORlAbLYNCl4k,0.134,2,0.622,-6.289,1,Once in a Lifetime - 2005 Remaster,71,8/10/1980,0.0561,117.459
0.632,1980,0.0144,['Rush'],0.365,296467,0.924,0,4e9hUiLsN4mx61ARosFi7p,0.000254,4,0.423,-7.066,1,The Spirit Of Radio,64,1/1/1980,0.0488,135.811
0.777,1980,0.263,['Alabama'],0.449,212667,0.645,0,4lDHpM8kYUjVScfD8nfQ7A,2.90E-06,9,0.901,-15.2,1,If You're Gonna Play in Texas (You Gotta Have a Fiddle in the Band),59,1980,0.0385,109.581
0.495,1980,0.00533,['AC/DC'],0.532,215533,0.858,0,6Th6ND8RQPywiyelecP5Lf,2.13E-06,9,0.751,-5.023,1,What Do You Do for Money Honey,64,25/7/1980,0.0599,125.698
0.424,1980,0.00167,['AC/DC'],0.421,238467,0.889,0,4dDurgTN3eGyU0ghzFJ0T1,0.00838,2,0.654,-5.166,1,Have a Drink on Me,60,25/7/1980,0.0545,122.424
0.669,1980,0.325,['Alabama'],0.627,264973,0.664,0,7Fhgor5m0lekhS0jw4jklT,0,5,0.653,-9.035,1,Roll On (Eighteen Wheeler),48,1980,0.0527,131.983
0.667,1980,0.0598,['Eagles'],0.432,536333,0.724,0,4xLPOmzZAPg5NzRLon2pSN,0.289,2,0.822,-7.492,1,Life's Been Good - Live; 1999 Remaster,50,7/11/1980,0.0332,94.467
0.94,1980,0.0735,['Billy Joel'],0.614,220040,0.815,0,2ltjiNTxrM53MQl5tmp1Cv,1.34E-05,7,0.563,-5.9,1,Sometimes a Fantasy,49,12/3/1980,0.12,161.266
0.228,1980,6.28E-05,['Iron Maiden'],0.319,441467,0.952,0,5dtdDxI45qW6GRr2YyC0mX,0.154,4,0.918,-5.315,0,Phantom of the Opera - 2015 Remaster,44,14/4/1980,0.0723,109.275
0.514,1981,0.127,['Journey'],0.5,250987,0.748,0,4bHsxqR3GMrXTxEPLuK5ue,0,4,0.447,-9.072,1,Don't Stop Believin',81,1981,0.0363,118.852
0.888,1981,0.249,['The J. Geils Band'],0.653,216533,0.677,0,1ynmMEK1fkyiZ6Z6F3ThEt,0,0,0.403,-12.244,1,Centerfold,72,1981,0.0396,114.37
0.407,1981,0.362,['Bruce Springsteen'],0.357,267600,0.668,0,6s2wpWPFPAgKg2LXxi1Oee,1.37E-06,0,0.727,-8.444,1,"Santa Claus Is Comin' to Town - Live at C.W. Post College, Greenvale, NY - December 1975",70,1981,0.0479,139.986
0.774,1981,0.0249,['Loverboy'],0.515,221000,0.766,0,35k31HZI4z9PbBOioaI4dZ,0.00103,7,0.455,-12.768,1,Working for the Weekend,68,1981,0.0343,146.911
0.901,1981,0.326,['Joan Jett & The Blackhearts'],0.535,175173,0.716,0,2Cdvbe2G4hZsnhNMKyGrie,0,4,0.659,-5.025,1,I Love Rock 'N Roll,73,18/11/1981,0.0431,94.379
0.666,1981,0.057,['Queen'],0.557,209600,0.761,0,3lrNq7iGL5r3KS93YiKAbC,0.00109,5,0.567,-9.58,1,Don't Stop Me Now,60,26/10/1981,0.167,156.442
0.518,1981,0.00472,['Journey'],0.488,265560,0.871,0,4cgSBnNzOo9rhwzUczB7HI,0.000776,7,0.676,-9.447,1,Stone in Love,62,1981,0.0781,118.986
0.673,1981,9.22E-05,['MÃ¶tley CrÃ¼e'],0.422,194587,0.901,0,06EC9TibZK2mACTZ2usK1h,6.78E-06,7,0.56,-6.655,0,Live Wire,64,1981,0.0631,112.445
0.471,1981,0.000376,['AC/DC'],0.37,344240,0.919,0,17lu4tymfnhmcIDlzBbtAb,0.419,4,0.49,-5.721,1,For Those About to Rock (We Salute You),66,23/11/1981,0.102,134.021
0.302,1981,0.0107,['Siouxsie and the Banshees'],0.415,197013,0.853,0,5Ng6UbryNd3eds2zQk9MUf,0.000499,7,0.536,-11.098,1,Spellbound,59,1981,0.038,148.494
0.911,1981,0.157,['The Rolling Stones'],0.606,274227,0.794,0,4Wd9pEtEnZNDjgiswGOpJb,0.0406,0,0.568,-6.042,1,Waiting On A Friend - Remastered 2009,59,24/8/1981,0.0282,116.93
0.934,1981,0.151,['The J. Geils Band'],0.573,237507,0.806,0,6QqK6a1CmV4L504uMQaGDH,0.0116,0,0.405,-10.978,1,Freeze-Frame,54,1981,0.0356,186.328
0.553,1981,0.151,['Billy Squier'],0.54,250067,0.83,0,2dgjjOdz8qnGXLos9xbNNV,2.80E-06,4,0.589,-4.997,0,In The Dark - Remastered,51,1981,0.0348,112.469
0.534,1981,7.97E-05,['Adolescents'],0.231,186627,0.962,0,1xQE0QHrmJUQweLoMB0ZWC,0.00175,4,0.803,-7.341,1,Amoeba,55,1981,0.0753,189.29
0.196,1981,0.157,['Black Flag'],0.33,140493,0.784,0,5Og9VyCOfxmZCuv1UhIyxE,2.08E-05,2,0.58,-15.285,1,Six Pack,51,1981,0.19,115.402
0.748,1981,0.159,['Electric Light Orchestra'],0.439,186600,0.794,0,6yBbmHFTxihIDFAerzDMGi,1.69E-06,7,0.434,-11.792,1,Hold On Tight,57,1/8/1981,0.0633,145.056
0.439,1981,0.384,['Jefferson Starship'],0.579,255467,0.923,0,1QlHzR2Nl7gJlb4n3OrtrV,0.0783,0,0.784,-5.66,1,Find Your Way Back,47,2/4/1981,0.0387,126.347
0.343,1981,0.00115,['Fear'],0.547,125040,0.839,1,0qHt7KGw9LPm4Ms4qUZlSd,0,5,0.433,-9.521,0,I Love Livin' in the City,49,1/1/1981,0.0709,95.611
